,-0.1,-0.08979591836734695,-0.07959183673469389,-0.06938775510204082,-0.059183673469387764,-0.048979591836734705,-0.03877551020408164,-0.02857142857142858,-0.018367346938775522,-0.008163265306122464,0.002040816326530595,0.012244897959183654,0.022448979591836726,0.03265306122448977,0.042857142857142844,0.05306122448979589,0.06326530612244896,0.07346938775510203,0.08367346938775508,0.09387755102040815,0.1040816326530612,0.11428571428571427,0.12448979591836731,0.13469387755102039,0.14489795918367346,0.15510204081632653,0.16530612244897955,0.17551020408163262,0.1857142857142857,0.19591836734693877,0.20612244897959178,0.21632653061224486,0.22653061224489793,0.236734693877551,0.24693877551020407,0.2571428571428571,0.2673469387755102,0.27755102040816326,0.28775510204081634,0.2979591836734693,0.30816326530612237,0.31836734693877544,0.3285714285714285,0.3387755102040816,0.34897959183673466,0.35918367346938773,0.3693877551020408,0.3795918367346939,0.38979591836734695,0.4
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.054388e-06,8.112124e-05,0.00095060834,0.008794936,0.06394041,0.3668843,1.6678405,6.040226,17.558756,41.415092,80.49897,131.80426,187.08182,237.6167,277.52036,303.72372,316.72125,321.55887,324.37268,328.3023,334.85254,344.45596,351.27844,344.0028,318.00708,281.0867,242.72226,204.29398,164.00676,127.14224,108.25478,121.59989,165.24373,214.2196,237.162,226.41362,208.40417,217.43288,258.32327,298.17117,296.53223
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0285463e-06,8.0784186e-05,0.00094715325,0.008767585,0.063764796,0.36601406,1.6645002,6.030338,17.53613,41.37503,80.44358,131.74329,187.02489,237.56715,277.48126,303.7061,316.75214,321.65808,324.4926,328.32544,334.7251,344.283,351.22604,344.09027,318.11075,281.13525,242.74799,204.2855,163.79065,126.47374,107.18015,120.84588,165.91411,216.5274,239.57027,226.82446,206.4306,215.03224,257.91138,300.15894,298.975
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9257284e-06,8.034901e-05,0.00094304467,0.008734976,0.063559726,0.36502674,1.660825,6.019756,17.512676,41.335342,80.39225,131.69453,186.99129,237.55246,277.47778,303.69556,316.71103,321.5729,324.3973,328.2891,334.78186,344.4098,351.37018,344.19186,318.11932,281.0581,242.6879,204.37613,164.06143,126.8024,107.355354,120.655365,165.37762,216.20721,240.3637,229.03633,208.967,215.69762,254.99664,294.28482,293.2092
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.099936e-06,8.1196034e-05,0.0009523587,0.00880966,0.06402583,0.3672761,1.6692137,6.043927,17.566454,41.42737,80.51376,131.81732,187.08899,237.61795,277.51932,303.7325,316.75287,321.6066,324.38107,328.20837,334.69562,344.3985,351.44797,344.3167,318.23917,281.1083,242.5621,203.98773,163.47217,126.20397,106.92921,120.61273,165.96878,217.2305,240.80827,227.94048,206.85155,214.6361,256.85144,298.83005,298.03848
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.954804e-06,8.129161e-05,0.0009510932,0.008800973,0.06396706,0.36697805,1.6680532,6.040432,17.558538,41.413467,80.49572,131.79942,187.07716,237.61183,277.5201,303.7275,316.73138,321.5735,324.35297,328.1824,334.67548,344.4217,351.51453,344.3291,318.15433,281.0837,242.82434,204.52925,163.92494,126.109924,106.25463,119.92238,165.8807,217.68297,241.05623,227.3699,205.69301,213.85083,257.32874,300.53622,299.91556
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0624504e-06,8.0302176e-05,0.0009435464,0.008736419,0.0635705,0.36506727,1.6609308,6.019909,17.512552,41.334347,80.38984,131.69118,186.9879,237.54915,277.47836,303.70868,316.7313,321.58524,324.4376,328.43558,334.97046,344.32733,350.76736,343.31992,317.5487,281.08722,243.19508,205.1688,165.12909,128.23328,108.93532,121.41305,164.0006,212.67758,236.96281,228.66571,212.11618,219.51782,255.81903,291.3112,289.31686
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1162466e-06,8.178583e-05,0.0009579313,0.008854917,0.064317144,0.36871886,1.674764,6.0604987,17.604897,41.496433,80.60939,131.91902,187.16959,237.66026,277.52716,303.7197,316.74234,321.6396,324.48987,328.3633,334.7866,344.3148,351.18576,344.0171,318.09818,281.21228,242.83125,204.28905,163.76025,126.5604,107.43249,121.029274,165.65973,215.80412,238.92734,226.92068,207.28114,215.85744,257.83386,299.11346,297.83426
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1315166e-06,8.273661e-05,0.00096855743,0.008943261,0.06487135,0.37143505,1.6850494,6.090646,17.673353,41.617004,80.773994,132.09418,187.31685,237.76427,277.59604,303.76614,316.7626,321.60583,324.36014,328.1387,334.59824,344.3853,351.57236,344.43112,318.17413,280.97668,242.73106,204.65176,164.306,126.59297,106.605965,119.85018,165.10587,216.26984,239.46416,225.9401,204.57898,213.78407,259.50937,304.84552,304.03833
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0410036e-06,8.1468825e-05,0.000955142,0.008830498,0.06415631,0.36790237,1.6715411,6.05063,17.581444,41.45361,80.549416,131.85548,187.12117,237.63867,277.53452,303.74478,316.7606,321.6019,324.36887,328.20596,334.69794,344.35434,351.2878,344.04364,317.98996,281.1014,242.9593,204.74083,164.27701,126.71141,107.0559,120.4724,165.49661,216.23326,239.486,226.9483,206.66313,215.16893,257.75287,299.74603,298.62015
