,,-0.1,-0.08979591836734695,-0.07959183673469389,-0.06938775510204082,-0.059183673469387764,-0.048979591836734705,-0.03877551020408164,-0.02857142857142858,-0.018367346938775522,-0.008163265306122464,0.002040816326530595,0.012244897959183654,0.022448979591836726,0.03265306122448977,0.042857142857142844,0.05306122448979589,0.06326530612244896,0.07346938775510203,0.08367346938775508,0.09387755102040815,0.1040816326530612,0.11428571428571427,0.12448979591836731,0.13469387755102039,0.14489795918367346,0.15510204081632653,0.16530612244897955,0.17551020408163262,0.1857142857142857,0.19591836734693877,0.20612244897959178,0.21632653061224486,0.22653061224489793,0.236734693877551,0.24693877551020407,0.2571428571428571,0.2673469387755102,0.27755102040816326,0.28775510204081634,0.2979591836734693,0.30816326530612237,0.31836734693877544,0.3285714285714285,0.3387755102040816,0.34897959183673466,0.35918367346938773,0.3693877551020408,0.3795918367346939,0.38979591836734695,0.4
1000K,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290255e-06,8.224488e-05,0.0009655514,0.008914929,0.06469578,0.37056297,1.6817364,6.080865,17.650885,41.576736,80.71777,132.03268,187.26247,237.7181,277.5546,303.726,316.74118,321.636,324.50378,328.3977,334.78638,344.21066,351.0613,344.09338,318.4336,281.50998,242.68849,203.68417,163.30324,127.09398,109.07475,122.57013,165.35954,213.29951,236.15305,226.41438,209.44496,218.36838,257.91696,296.2727,294.26746
1000K,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1369562e-06,7.9252866e-05,0.0009345004,0.008661828,0.06311045,0.36285287,1.6526884,5.9961233,17.459494,41.242416,80.26775,131.56485,186.88387,237.46695,277.40643,303.654,316.715,321.60812,324.49448,328.5345,335.06882,344.3714,350.85046,343.55164,317.66943,280.59393,242.02957,204.01434,165.04544,130.04895,112.448135,124.75849,164.45375,209.35272,232.94885,228.86281,217.45006,224.14296,252.15892,278.4734,275.09915
1000K,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10313e-06,7.9102254e-05,0.0009313142,0.008635731,0.06293846,0.361981,1.6492875,5.985881,17.435797,41.200672,80.21096,131.5073,186.84131,237.44762,277.3993,303.63492,316.67044,321.58105,324.542,328.6496,335.16733,344.35526,350.69482,343.33548,317.5557,280.6828,242.21678,204.0157,164.50067,128.64287,110.29484,122.99068,165.046,213.30933,238.25763,231.44258,215.41776,220.56415,252.08063,283.14783,280.4967
1000K,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1630374e-06,7.85525e-05,0.000927832,0.008606706,0.062769376,0.36120784,1.6465895,5.9786344,17.42088,41.177322,80.18419,131.48358,186.81993,237.41661,277.35297,303.58362,316.63452,321.58234,324.65155,328.8948,335.35693,344.19193,350.21127,342.99585,317.67047,280.97525,242.24765,203.91406,165.13731,130.96754,114.04972,125.776306,163.57468,207.1406,232.19385,231.95122,223.10753,227.41733,248.44533,268.14072,263.93292
1000K,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115506e-06,7.989611e-05,0.0009396102,0.00870415,0.06337238,0.3641224,1.6574601,6.009979,17.49053,41.295788,80.337036,131.6335,186.93823,237.51009,277.43796,303.6566,316.68347,321.59995,324.54626,328.57217,335.0013,344.24832,350.82825,343.76935,318.26865,281.5222,242.69777,203.61188,163.3981,127.7854,110.38473,123.63747,164.98639,211.48047,234.88254,228.09705,213.83513,221.44005,255.06383,287.5029,285.22043
1000K,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0960617e-06,8.0209415e-05,0.00094368245,0.00873628,0.063569695,0.36506104,1.6609075,6.019835,17.512518,41.33457,80.39168,131.69534,186.9915,237.54274,277.45444,303.6774,316.71988,321.61087,324.48276,328.46365,334.94998,344.31396,350.92188,343.66772,317.7774,280.8067,242.38206,204.20312,164.55336,128.53459,110.218155,123.08993,165.06073,212.65936,236.7223,229.65652,214.37146,220.64328,252.93663,284.455,282.21484
1000K,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0284e-06,7.799199e-05,0.00092140987,0.008554019,0.06242932,0.35952184,1.6400789,5.95914,17.375465,41.094666,80.06594,131.35162,186.7074,237.35394,277.34918,303.61804,316.67648,321.59445,324.5913,328.78128,335.3218,344.30902,350.3079,342.8572,317.41983,280.96616,242.58553,204.2989,165.06906,130.05121,112.45438,124.584656,164.08928,209.07309,232.80685,228.335,216.30634,223.73018,254.55492,283.44135,279.0958
1000K,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1389876e-06,8.059363e-05,0.0009467366,0.008763028,0.063741356,0.36591882,1.664234,6.0297885,17.535524,41.375538,80.448,131.75493,187.0429,237.58278,277.48438,303.69272,316.71164,321.5717,324.4162,328.38568,334.91278,344.38916,351.14673,344.0184,318.1624,281.03738,242.20497,203.51575,163.5655,127.59653,109.59127,123.054184,165.94897,214.33507,238.23856,230.02713,213.60818,219.61417,252.3824,284.51773,282.69104
1000K,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.156862e-06,8.0891e-05,0.0009504529,0.008791883,0.06392624,0.3668198,1.6676369,6.0397754,17.558435,41.41667,80.50552,131.81578,187.08427,237.58589,277.45746,303.68243,316.77185,321.7352,324.67374,328.6373,334.93036,343.94604,350.3165,343.21146,317.73145,281.00247,242.52023,204.30992,164.88676,129.19743,111.06144,123.79824,165.17323,211.8467,235.36589,228.81523,214.6916,221.54015,253.2822,283.86658,281.3403
1000K,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1581934e-06,7.933462e-05,0.0009365222,0.008675119,0.063188724,0.3632023,1.6539052,5.999373,17.46638,41.254383,80.284744,131.58481,186.89874,237.4695,277.3934,303.64084,316.7379,321.7276,324.75983,328.8694,335.1801,343.89566,349.80063,342.51953,317.33206,281.009,242.63402,204.25192,164.81036,129.60295,112.14224,124.90918,165.33577,211.00934,234.80255,229.78249,216.87428,223.21924,252.90143,281.28268,277.86334
1000K,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2494503e-06,8.1757724e-05,0.00096088083,0.008874466,0.064443864,0.3693398,1.677121,6.0673227,17.620079,41.52229,80.64385,131.95688,187.20442,237.69109,277.55206,303.74084,316.74872,321.59158,324.38278,328.2789,334.8186,344.45065,351.3625,344.16046,317.99988,280.66095,242.01048,203.79355,164.16531,128.1035,109.77847,122.91563,165.26407,212.52188,234.78844,225.07161,208.76038,218.70786,259.42664,298.58044,296.2544
1000K,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.201334e-06,7.917155e-05,0.0009333514,0.0086544175,0.063058734,0.36258143,1.6516031,5.992778,17.45155,41.228073,80.24757,131.54358,186.86507,237.45345,277.3916,303.63757,316.70966,321.66364,324.68542,328.85962,335.3174,344.1745,350.10352,342.72052,317.36133,280.79852,242.15399,203.66342,164.40868,129.50415,112.10873,124.65592,165.05579,211.29736,235.78589,230.72195,217.03453,222.80402,252.70952,281.6147,278.1711
1000K,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1527155e-06,7.982639e-05,0.00094033265,0.008708398,0.06341231,0.3643568,1.6585112,6.013484,17.499393,41.312748,80.36083,131.655,186.94293,237.48364,277.3873,303.61627,316.70636,321.7063,324.7286,328.7913,335.15405,344.19507,350.55774,343.47342,318.09592,281.39117,242.49348,203.4932,163.90001,129.54344,113.23308,125.71007,163.67946,206.60924,230.37068,228.62538,219.34534,226.21024,252.99113,278.1428,274.37183
1000K,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2296188e-06,8.150937e-05,0.0009556414,0.00883408,0.06417672,0.36797208,1.6717315,6.050956,17.581804,41.453354,80.54845,131.85269,187.11293,237.61699,277.49496,303.70715,316.7594,321.6617,324.51022,328.42368,334.8817,344.3188,351.02725,343.8075,317.89813,280.87375,242.31578,203.91072,163.91426,127.36497,108.62277,122.01584,165.88397,215.43655,239.16826,229.02696,210.7612,217.7554,254.82697,291.2647,289.6142
1000K,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.048238e-06,7.799598e-05,0.0009225572,0.008563316,0.06248898,0.35981333,1.6411874,5.962409,17.382935,41.108078,80.08473,131.37172,186.72443,237.36302,277.34604,303.61374,316.6942,321.66577,324.7042,328.8501,335.23285,344.05777,350.05627,342.78323,317.5231,281.08508,242.52829,203.9636,164.6094,129.93549,113.13143,125.88881,165.01842,208.5753,231.0442,226.76138,216.17168,224.80974,255.66826,284.07312,279.93515
1000K,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1586545e-06,8.011353e-05,0.0009433162,0.0087332325,0.06355483,0.36500698,1.6607795,6.0196943,17.512796,41.336197,80.39514,131.69832,186.99039,237.53204,277.43634,303.65833,316.7173,321.65918,324.60452,328.61002,335.0055,344.18707,350.6581,343.45428,317.7822,280.99243,242.54666,204.22018,164.4832,128.47511,110.17086,123.02805,165.03558,212.72437,236.77086,229.46422,213.9081,220.34763,253.43285,285.72394,283.32635
1000K,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2045544e-06,8.15683e-05,0.0009585366,0.008856518,0.064327665,0.3687546,1.6748672,6.060649,17.605001,41.496235,80.60936,131.91856,187.16672,237.64687,277.50497,303.708,316.76233,321.66135,324.48294,328.357,334.82983,344.38858,351.25842,344.0817,318.07272,280.94235,242.31894,203.79608,163.663,127.12189,108.51831,121.96319,165.76819,215.51611,240.07576,231.0882,213.11429,218.25432,251.551,284.84427,283.58627
1000K,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.037066e-06,7.8809804e-05,0.00092912774,0.0086175,0.06282169,0.36141247,1.6471317,5.979497,17.420988,41.17332,80.17144,131.46185,186.80263,237.42842,277.40372,303.64908,316.6734,321.5463,324.4646,328.57608,335.18948,344.51114,350.8671,343.3716,317.45526,280.6019,242.26625,204.16016,164.66806,128.85773,110.61567,123.24686,164.68507,211.78041,235.80818,229.34625,214.96281,221.78632,253.94797,285.08066,282.8323
1000K,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9579577e-06,7.885114e-05,0.00092895626,0.0086169625,0.06281847,0.3613982,1.6470795,5.9793797,17.420841,41.173466,80.17263,131.46417,186.80252,237.42159,277.39142,303.64975,316.71918,321.6406,324.55377,328.54306,334.94714,344.14795,350.6637,343.56995,318.0087,281.16675,242.43163,203.73064,163.80081,127.953156,110.18786,123.866905,166.57721,214.15077,237.0766,228.54462,212.65851,219.60298,253.31342,285.87985,283.37552
1000K,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0157247e-06,7.8677906e-05,0.0009268941,0.008600861,0.06271307,0.3608596,1.6449583,5.9729314,17.405617,41.145638,80.13289,131.42073,186.76622,237.40071,277.3918,303.66547,316.7224,321.58905,324.42944,328.4153,334.9609,344.394,351.0271,343.72134,317.6569,280.44202,241.99968,204.26888,165.23805,129.45549,110.860085,123.1644,164.38716,211.1721,234.82677,228.22484,214.11348,221.62927,254.75122,286.52304,283.96924
1000K,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1253447e-06,7.932158e-05,0.00093475304,0.008663465,0.06311727,0.36287302,1.6527194,5.9960737,17.458971,41.240967,80.26451,131.56244,186.88773,237.48524,277.43515,303.6719,316.69467,321.56046,324.46198,328.53543,335.07462,344.32324,350.72864,343.47064,317.82715,281.00894,242.37369,203.87907,164.32076,128.91478,111.16623,123.76292,164.50345,210.9167,235.04033,229.27426,215.34596,222.14679,254.27406,285.35187,282.56308
1000K,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0374393e-06,7.926744e-05,0.0009327254,0.008646761,0.06300938,0.3623242,1.6505858,5.9896364,17.443968,41.213585,80.22537,131.51784,186.8495,237.46358,277.42676,303.6556,316.66138,321.5421,324.5048,328.64194,335.1951,344.3851,350.6667,343.29828,317.69623,281.06805,242.57436,204.00749,164.17354,128.39268,110.37001,123.122345,164.57014,211.64705,235.38039,228.09178,213.10132,221.16786,256.75113,290.9331,288.2035
1000K,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.125748e-06,7.9804595e-05,0.0009412382,0.008716899,0.06346356,0.36460608,1.6594397,6.0162735,17.506063,41.326084,80.38279,131.68343,186.96992,237.4994,277.38873,303.6175,316.72076,321.7435,324.78427,328.83313,335.10806,344.01706,350.31268,343.2509,317.85135,281.06467,242.30838,203.8063,164.60725,130.04155,113.27174,125.88502,164.60754,207.82413,230.62216,227.30075,217.23935,224.99599,253.9657,280.93082,276.90732
1000K,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115835e-06,7.9663085e-05,0.0009382728,0.008693158,0.06330454,0.3637946,1.6562226,6.006384,17.482508,41.28216,80.320045,131.61783,186.92673,237.49994,277.42813,303.65994,316.71033,321.63815,324.5817,328.58615,334.9537,344.089,350.5983,343.60587,318.21082,281.473,242.63235,203.68506,163.77214,128.47629,111.24998,124.324234,165.00024,210.70076,233.98373,227.92001,214.34605,221.88072,254.93352,286.70996,283.74728
1000K,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.138447e-06,7.844913e-05,0.0009273186,0.008603272,0.062738955,0.36103338,1.6457916,5.9758286,17.413378,41.16145,80.1583,131.4508,186.79051,237.40742,277.3784,303.6485,316.71338,321.5981,324.49924,328.59073,335.14362,344.33264,350.59863,343.13165,317.21973,280.30643,242.2116,204.94304,166.61641,131.72841,113.503365,124.35232,162.0917,205.92473,230.6018,228.90158,219.07721,225.95895,253.80615,280.01086,275.88544
1000K,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1043722e-06,8.0176076e-05,0.00094341225,0.008734342,0.06355899,0.3650161,1.6607792,6.01962,17.512539,41.335415,80.39396,131.6976,186.99446,237.54668,277.45944,303.67712,316.7059,321.59708,324.48468,328.4662,334.94382,344.33228,350.9843,343.726,317.7966,280.83685,242.50284,204.40115,164.61166,128.11234,109.26933,122.212265,165.09932,213.70378,237.68333,229.25713,212.6574,219.29301,253.81647,287.69623,285.8759
1000K,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.162756e-06,8.0035155e-05,0.00094312447,0.008730617,0.063543394,0.3649657,1.6607075,6.0196795,17.513203,41.337242,80.39625,131.69855,186.9897,237.53558,277.44116,303.65726,316.7003,321.6354,324.59265,328.61456,335.0278,344.24414,350.72943,343.50186,317.8408,281.14594,242.74612,204.28598,164.3903,128.47295,110.45784,123.314995,164.57211,211.05814,234.53766,228.03142,214.0731,221.67311,254.94142,287.0195,284.73874
1000K,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0535674e-06,7.923422e-05,0.00093319494,0.008652669,0.063049085,0.36254862,1.651547,5.9927235,17.451685,41.22829,80.24707,131.54323,186.87308,237.4818,277.44006,303.6629,316.656,321.49612,324.38358,328.4683,335.11276,344.5899,351.17584,343.79462,317.79138,280.75705,242.23004,203.90668,164.23694,128.39557,110.23172,122.971565,164.58592,211.90022,235.95107,229.1804,214.46344,221.40836,254.22171,286.0611,284.00613
1000K,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.104205e-06,8.0423866e-05,0.00094572443,0.008753599,0.06368511,0.3656452,1.6632165,6.0268464,17.528934,41.363644,80.42985,131.73045,187.01207,237.54723,277.44556,303.6584,316.6991,321.61826,324.54663,328.57587,335.08026,344.43643,351.02002,343.77972,317.9661,280.98544,242.26851,203.66553,163.91254,128.27046,110.36851,123.15611,164.60587,211.86353,236.22008,229.89369,215.1744,221.32945,252.88649,283.7668,281.6921
1000K,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.160489e-06,7.9481964e-05,0.0009362656,0.008674526,0.06318659,0.36320457,1.6539578,5.9996605,17.467041,41.254818,80.28239,131.5778,186.89452,237.48288,277.42477,303.6569,316.69672,321.6165,324.571,328.62393,335.06427,344.2283,350.62268,343.3955,317.84174,281.1977,242.65593,203.94836,163.92924,128.14638,110.43382,123.62931,165.25159,212.01099,235.33165,228.16269,213.59859,221.32935,255.42166,288.13834,285.53076
1000K,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.103406e-06,7.930688e-05,0.00093403854,0.0086575635,0.06307401,0.3626344,1.6517289,5.992914,17.451366,41.226875,80.24444,131.53955,186.8653,237.46739,277.4247,303.6689,316.69846,321.5697,324.45547,328.4993,335.06955,344.43536,350.87903,343.40955,317.49594,280.75916,242.63393,204.59209,164.7801,128.2961,109.50208,122.39198,165.028,213.3116,237.26572,229.36127,213.48927,220.22928,253.84528,286.58038,284.57452
1000K,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.121768e-06,8.0330305e-05,0.00094390515,0.008739843,0.06358945,0.3651429,1.6611592,6.02034,17.512938,41.33314,80.3853,131.68341,186.9816,237.55154,277.4853,303.71103,316.72647,321.56668,324.3751,328.31097,334.87997,344.4606,351.25745,344.0313,318.08173,281.02396,242.36438,203.73634,163.53606,126.987915,108.409546,121.92028,165.7968,215.35287,239.0409,228.6353,210.07306,217.39551,255.71542,293.44202,291.79373
1000K,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1340963e-06,8.101401e-05,0.0009511747,0.008797783,0.06395631,0.36694348,1.6680025,6.040482,17.558764,41.41392,80.49523,131.79997,187.08025,237.62103,277.52615,303.7235,316.70352,321.51294,324.31012,328.28738,334.9584,344.66708,351.50238,344.1397,317.93552,280.69003,242.05353,203.62692,163.65604,127.26098,108.737686,122.14781,165.63026,214.49303,237.51486,226.89247,208.83644,217.62553,258.20462,297.71,295.74146
1000K,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.116186e-06,8.0041624e-05,0.0009420759,0.008723989,0.06349643,0.36472428,1.6597198,6.01655,17.505371,41.32197,80.372986,131.67215,186.9718,237.53677,277.46176,303.68283,316.71872,321.63345,324.54672,328.5082,334.8972,344.17697,350.82352,343.76654,318.14072,281.259,242.51276,203.70287,163.55443,127.53222,109.74945,123.466415,166.01868,213.07043,235.08911,225.46982,209.44482,219.16534,258.76556,296.61722,294.02896
1000K,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.130113e-06,7.951901e-05,0.00093729136,0.00868454,0.06324821,0.3635057,1.655092,6.0029964,17.474884,41.269287,80.30366,131.60051,186.90578,237.46971,277.392,303.63834,316.72888,321.69916,324.67374,328.71408,335.11584,344.20685,350.51123,343.19305,317.49768,280.707,242.30298,204.16031,164.73244,129.03728,110.90305,123.59431,165.04733,212.2586,236.65538,230.52437,215.75243,221.29291,251.96307,282.01703,279.26666
1000K,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2029583e-06,7.981412e-05,0.0009415152,0.008717936,0.06345193,0.36447498,1.6586589,6.0131693,17.49727,41.30731,80.354095,131.65427,186.95874,237.52563,277.45053,303.6779,316.7086,321.58435,324.44653,328.41882,334.9167,344.34375,351.03696,343.84244,318.00183,281.06845,242.55551,204.07939,163.99283,127.526276,108.97505,122.283394,165.63403,214.84166,239.3077,230.87993,213.60295,218.88731,251.68158,284.27524,282.55466
1000K,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1251237e-06,8.038623e-05,0.0009452582,0.008748814,0.06364813,0.36542752,1.6622428,6.0236077,17.520674,41.348083,80.40808,131.70717,186.9925,237.53159,277.44153,303.6873,316.77322,321.7007,324.54404,328.40955,334.79486,344.2079,350.99277,343.87653,317.96887,280.8699,242.33151,204.10631,164.3659,128.05882,109.39866,122.37797,165.20967,213.87898,238.17844,230.20796,213.75339,219.55724,252.17953,284.45898,283.10516
1000K,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.073919e-06,7.930703e-05,0.00093373394,0.008656873,0.063071124,0.36263138,1.6517389,5.9929943,17.451551,41.226776,80.24364,131.53725,186.86502,237.47067,277.42993,303.669,316.70035,321.5887,324.50586,328.5407,335.00198,344.22113,350.695,343.5427,317.98892,281.2293,242.55167,203.82666,163.8927,128.13629,110.333145,123.51723,165.38597,212.37997,235.40326,227.45428,212.41835,220.66595,256.10233,290.07788,287.66812
1000K,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.221267e-06,7.992538e-05,0.0009425968,0.008726303,0.06350962,0.36476502,1.6597942,6.016585,17.505297,41.32214,80.37485,131.67616,186.96947,237.51166,277.4154,303.65335,316.73895,321.6794,324.57,328.51712,334.94565,344.2861,350.9801,343.87024,317.9451,280.60968,241.72697,203.42633,164.11394,128.63263,110.769936,123.91311,165.98305,213.6124,237.84265,231.01566,215.39508,220.18562,250.28098,280.09982,277.68356
1000K,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.210274e-06,8.0602666e-05,0.00094895187,0.008779032,0.06385164,0.36648202,1.6664537,6.036544,17.551426,41.404015,80.48621,131.79283,187.0696,237.59396,277.48343,303.6861,316.71832,321.6353,324.55447,328.5233,334.90213,344.1569,350.80453,343.80487,318.2514,281.38373,242.56868,203.70103,163.68541,128.02502,110.47982,123.77411,165.275,211.59488,234.08488,225.70926,210.38966,219.71591,258.4249,295.52164,292.37418
1000K,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217065e-06,7.963146e-05,0.0009383964,0.008692635,0.063305944,0.36380017,1.6562713,6.0065985,17.483225,41.283943,80.3226,131.61807,186.91502,237.46698,277.37833,303.62296,316.73398,321.74814,324.75906,328.76562,335.04245,344.03967,350.46793,343.41785,317.7918,280.7089,241.93489,203.7924,165.02527,130.56007,113.40078,125.368744,163.74718,207.2355,230.40288,226.86017,216.41586,224.75317,255.37334,283.87027,280.11234
